url,tournament_name,tournament_date,number_players,indoor_outdoor,surface,prize_money,unique_tournament_id
/en/tournaments/nottingham/741/overview,Nottingham,1999.06.14,32,Outdoor,Grass,"$350,000",nottingham//1999.06.14
/en/tournaments/wimbledon/540/overview,London,1999.06.21,128,Outdoor,Grass,"$5,614,685",london//1999.06.21
/en/tournaments/gstaad/314/overview,Gstaad,1999.07.05,32,Outdoor,Clay,"$550,000",gstaad//1999.07.05
/en/tournaments/bastad/316/overview,Bastad,1999.07.05,32,Outdoor,Clay,"$350,000",bastad//1999.07.05
/en/tournaments/newport/315/overview,Newport,1999.07.05,32,Outdoor,Grass,"$320,000",newport//1999.07.05
/en/tournaments/stuttgart/321/overview,Stuttgart,1999.07.19,48,Outdoor,Clay,"$1,040,000",stuttgart//1999.07.19
/en/tournaments/los-angeles/423/overview,Los Angeles,1999.07.26,32,Outdoor,Hard,"$350,000",los angeles//1999.07.26
/en/tournaments/umag/439/overview,Umag,1999.07.26,32,Outdoor,Clay,"$400,000",umag//1999.07.26
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1999.07.26,48,Outdoor,Clay,"$525,000",kitzbuhel//1999.07.26
/en/tournaments/montreal/421/overview,Montreal,1999.08.02,56,Outdoor,Hard,"$2,450,000",montreal//1999.08.02
/en/tournaments/amsterdam/317/overview,Amsterdam,1999.08.02,32,Outdoor,Clay,"$500,000",amsterdam//1999.08.02
/en/tournaments/cincinnati/422/overview,Cincinnati,1999.08.09,56,Outdoor,Hard,"$2,450,000",cincinnati//1999.08.09
/en/tournaments/san-marino/475/overview,San Marino,1999.08.09,32,Outdoor,Clay,"$300,000",san marino//1999.08.09
/en/tournaments/indianapolis/419/overview,Indianapolis,1999.08.16,56,Outdoor,Hard,"$870,000",indianapless//1999.08.16
/en/tournaments/washington/418/overview,Washington,1999.08.16,56,Outdoor,Hard,"$725,000",washington//1999.08.16
/en/tournaments/boston/80/overview,Boston,1999.08.23,32,Outdoor,Hard,"$350,000",boston//1999.08.23
/en/tournaments/long-island/441/overview,Long Island,1999.08.23,32,Outdoor,Hard,"$350,000",long island//1999.08.23
/en/tournaments/us-open/560/overview,New York,1999.08.30,128,Outdoor,Hard,"$6,235,000",new york//1999.08.30
/en/tournaments/mallorca/7306/overview,Mallorca,1999.09.13,32,Outdoor,Clay,"$500,000",mallorca//1999.09.13
/en/tournaments/tashkent/73/overview,Tashkent,1999.09.13,32,Outdoor,Hard,"$500,000",tashkent//1999.09.13
/en/tournaments/bournemouth/620/overview,Bournemouth,1999.09.13,32,Outdoor,Clay,"$400,000",bournemouth//1999.09.13
/en/tournaments/munich/604/overview,"Munich, Germany",1999.09.27,12,Indoor,Hard,"$4,200,000",munich//1999.09.27
/en/tournaments/toulouse/327/overview,Toulouse,1999.09.27,32,Indoor,Hard,"$400,000",toulouse//1999.09.27
/en/tournaments/bucharest/773/overview,Bucharest,1999.09.27,32,Outdoor,Clay,"$350,000",bucharest//1999.09.27
/en/tournaments/shanghai/890/overview,"Shanghai, China",1999.10.04,32,Outdoor,Hard,"$350,000",shanghai//1999.10.04
/en/tournaments/palermo/325/overview,Palermo,1999.10.04,32,Outdoor,Clay,"$350,000",palermo//1999.10.04
/en/tournaments/basel/328/overview,Basel,1999.10.04,32,Indoor,Carpet,"$1,000,000",basel//1999.10.04
/en/tournaments/vienna/337/overview,Vienna,1999.10.11,32,Indoor,Hard,"$800,000",vienna//1999.10.11
/en/tournaments/singapore/326/overview,Singapore,1999.10.11,32,Indoor,Hard,"$725,000",singapore//1999.10.11
/en/tournaments/lyon/7309/overview,Lyon,1999.10.18,48,Indoor,Carpet,"$750,000",lyon//1999.10.18
/en/tournaments/stuttgart/357/overview,Stuttgart,1999.10.25,48,Indoor,Hard,"$2,450,000",stuttgart//1999.10.25
/en/tournaments/paris/352/overview,Paris,1999.11.01,48,Indoor,Carpet,"$2,550,000",paris//1999.11.01
/en/tournaments/moscow/438/overview,Moscow,1999.11.08,32,Indoor,Carpet,"$1,000,000",moscow//1999.11.08
/en/tournaments/stockholm/429/overview,Stockholm,1999.11.08,32,Indoor,Hard,"$825,000",stockholm//1999.11.08
/en/tournaments/atp-tour-world-championship/605/overview,atp-tour-world-championship,1999.11.22,8,Indoor,Hard,"$3,600,000",atp tour world championship//1999.11.22
/en/tournaments/doha/451/overview,Doha,2000.01.03,32,Outdoor,Hard,"$1,000,000",doha//2000.01.03
/en/tournaments/chennai/891/overview,Chennai,2000.01.03,32,Outdoor,Hard,"$430,000",chennai//2000.01.03
/en/tournaments/adelaide/7308/overview,Adelaide,2000.01.03,32,Outdoor,Hard,"$350,000",adelaide//2000.01.03
/en/tournaments/auckland/301/overview,Auckland,2000.01.10,32,Outdoor,Hard,"$350,000",auckland//2000.01.10
/en/tournaments/sydney/338/overview,Sydney,2000.01.10,32,Outdoor,Hard,"$350,000",sydney//2000.01.10
/en/tournaments/australian-open/580/overview,Melbourne,2000.01.17,128,Outdoor,Hard,"$3,864,414",melbourne//2000.01.17
/en/tournaments/marseille/496/overview,Marseille,2000.02.07,32,Indoor,Hard,"$500,000",marseille//2000.02.07
/en/tournaments/san-jose/424/overview,San Jose,2000.02.07,32,Indoor,Hard,"$375,000",san jose//2000.02.07
/en/tournaments/dubai/495/overview,Dubai,2000.02.07,32,Outdoor,Hard,"$1,000,000",dubai//2000.02.07
/en/tournaments/memphis/402/overview,Memphis,2000.02.14,48,Indoor,Hard,"$800,000",memphis//2000.02.14
/en/tournaments/rotterdam/407/overview,Rotterdam,2000.02.14,32,Indoor,Hard,"$850,000",rotterdam//2000.02.14
/en/tournaments/london/408/overview,London,2000.02.21,32,Indoor,Hard,"$800,000",london//2000.02.21
/en/tournaments/mexico-city/807/overview,Mexico City,2000.02.21,32,Outdoor,Clay,"$800,000",mexico city//2000.02.21
/en/tournaments/santiago/8996/overview,Santiago,2000.02.28,32,Outdoor,Clay,"$375,000",santiago//2000.02.28
/en/tournaments/copenhagen/481/overview,Copenhagen,2000.02.28,32,Indoor,Hard,"$350,000",copenhagen//2000.02.28
/en/tournaments/delray-beach/499/overview,Delray Beach,2000.02.28,32,Outdoor,Hard,"$350,000",delray beach//2000.02.28
/en/tournaments/bogota/359/overview,Bogota,2000.03.06,32,Outdoor,Clay,"$375,000",bogota//2000.03.06
/en/tournaments/scottsdale/433/overview,Scottsdale,2000.03.06,32,Outdoor,Hard,"$375,000",scottsdale//2000.03.06
/en/tournaments/indian-wells/404/overview,Indian Wells,2000.03.13,64,Outdoor,Hard,"$2,950,000",indian wells//2000.03.13
/en/tournaments/miami/403/overview,Miami,2000.03.20,96,Outdoor,Hard,"$3,200,000",miami//2000.03.20
/en/tournaments/estoril/468/overview,Estoril,2000.04.10,32,Outdoor,Clay,"$625,000",estoril//2000.04.10
/en/tournaments/atlanta/409/overview,Atlanta,2000.04.10,32,Outdoor,Clay,"$375,000",atlanta//2000.04.10
/en/tournaments/casablanca/360/overview,Casablanca,2000.04.10,32,Outdoor,Clay,"$350,000",casablanca//2000.04.10
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2000.04.17,64,Outdoor,Clay,"$2,950,000",monte carlo//2000.04.17
/en/tournaments/barcelona/425/overview,Barcelona,2000.04.24,56,Outdoor,Clay,"$1,000,000",barcelona//2000.04.24
/en/tournaments/mallorca/7306/overview,Mallorca,2000.05.01,32,Outdoor,Clay,"$500,000",mallorca//2000.05.01
/en/tournaments/munich/308/overview,Munich,2000.05.01,32,Outdoor,Clay,"$400,000",munich//2000.05.01
/en/tournaments/orlando/717/overview,Orlando,2000.05.01,32,Outdoor,Clay,"$350,000",orlando//2000.05.01
/en/tournaments/rome/416/overview,Rome,2000.05.08,64,Outdoor,Clay,"$2,950,000",rome//2000.05.08
/en/tournaments/hamburg/414/overview,Hamburg,2000.05.15,64,Outdoor,Clay,"$2,950,000",hamburg//2000.05.15
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2000.05.21,64,Outdoor,Clay,"$1,900,000",dusseldorf//2000.05.21
/en/tournaments/st-polten/306/overview,St. Polten,2000.05.22,32,Outdoor,Clay,"$425,000",st. polten//2000.05.22
/en/tournaments/roland-garros/520/overview,Paris,2000.05.29,128,Outdoor,Clay,"$4,564,505",paris//2000.05.29
/en/tournaments/halle/500/overview,Halle,2000.06.12,32,Outdoor,Grass,"$1,000,000",halle//2000.06.12
/en/tournaments/london/311/overview,London,2000.06.12,56,Outdoor,Grass,"$800,000",london//2000.06.12
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,2000.06.19,32,Outdoor,Grass,"$400,000",s hertogenbosch//2000.06.19
/en/tournaments/nottingham/741/overview,Nottingham,2000.06.19,32,Outdoor,Grass,"$375,000",nottingham//2000.06.19
/en/tournaments/wimbledon/540/overview,London,2000.06.26,128,Outdoor,Grass,"$5,564,842",london//2000.06.26
/en/tournaments/newport/315/overview,Newport,2000.07.10,32,Outdoor,Grass,"$375,000",newport//2000.07.10
/en/tournaments/gstaad/314/overview,Gstaad,2000.07.10,32,Outdoor,Clay,"$600,000",gstaad//2000.07.10
/en/tournaments/bastad/316/overview,Bastad,2000.07.10,32,Outdoor,Clay,"$375,000",bastad//2000.07.10
/en/tournaments/stuttgart/321/overview,Stuttgart,2000.07.17,32,Outdoor,Clay,"$1,000,000",stuttgart//2000.07.17
/en/tournaments/amsterdam/317/overview,Amsterdam,2000.07.17,32,Outdoor,Clay,"$400,000",amsterdam//2000.07.17
/en/tournaments/umag/439/overview,Umag,2000.07.17,32,Outdoor,Clay,"$400,000",umag//2000.07.17
/en/tournaments/san-marino/475/overview,San Marino,2000.07.24,32,Outdoor,Clay,"$350,000",san marino//2000.07.24
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2000.07.24,48,Outdoor,Clay,"$750,000",kitzbuhel//2000.07.24
/en/tournaments/los-angeles/423/overview,Los Angeles,2000.07.24,32,Outdoor,Hard,"$375,000",los angeles//2000.07.24
/en/tournaments/toronto/421/overview,Toronto,2000.07.31,64,Outdoor,Hard,"$2,450,000",toronto//2000.07.31
/en/tournaments/cincinnati/422/overview,Cincinnati,2000.08.07,64,Outdoor,Hard,"$2,950,000",cincinnati//2000.08.07
/en/tournaments/indianapolis/419/overview,Indianapolis,2000.08.14,56,Outdoor,Hard,"$800,000",indianapless//2000.08.14
/en/tournaments/washington/418/overview,Washington,2000.08.14,56,Outdoor,Hard,"$800,000",washington//2000.08.14
/en/tournaments/long-island/441/overview,Long Island,2000.08.21,48,Outdoor,Hard,"$415,200",long island//2000.08.21
/en/tournaments/us-open/560/overview,New York,2000.08.28,128,Outdoor,Hard,"$6,467,000",new york//2000.08.28
/en/tournaments/tashkent/73/overview,Tashkent,2000.09.11,32,Outdoor,Hard,"$525,000",tashkent//2000.09.11
/en/tournaments/bucharest/773/overview,Bucharest,2000.09.11,32,Outdoor,Clay,"$375,000",bucharest//2000.09.11
/en/tournaments/sydney/96/overview,Sydney,2000.09.18,64,Outdoor,Hard,,sydney//2000.09.18
/en/tournaments/palermo/325/overview,Palermo,2000.09.25,32,Outdoor,Clay,"$375,000",palermo//2000.09.25
/en/tournaments/hong-kong/336/overview,Hong Kong,2000.10.02,32,Outdoor,Hard,"$375,000",hong kong//2000.10.02
/en/tournaments/tokyo/329/overview,Tokyo,2000.10.09,56,Outdoor,Hard,"$800,000",tokyo//2000.10.09
/en/tournaments/vienna/337/overview,Vienna,2000.10.09,32,Indoor,Hard,"$800,000",vienna//2000.10.09
/en/tournaments/toulouse/327/overview,Toulouse,2000.10.16,32,Indoor,Hard,"$400,000",toulouse//2000.10.16
/en/tournaments/shanghai/890/overview,Shanghai,2000.10.16,32,Outdoor,Hard,"$375,000",shanghai//2000.10.16
/en/tournaments/basel/328/overview,Basel,2000.10.23,32,Indoor,Carpet,"$1,000,000",basel//2000.10.23
/en/tournaments/moscow/438/overview,Moscow,2000.10.23,32,Indoor,Carpet,"$1,000,000",moscow//2000.10.23
/en/tournaments/stuttgart/357/overview,Stuttgart,2000.10.30,48,Indoor,Hard,"$2,950,000",stuttgart//2000.10.30
/en/tournaments/lyon/7309/overview,Lyon,2000.11.06,32,Indoor,Carpet,"$800,000",lyon//2000.11.06
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2000.11.06,32,Indoor,Hard,"$800,000",st. petersburg//2000.11.06
/en/tournaments/paris/352/overview,Paris,2000.11.13,48,Indoor,Carpet,"$2,950,000",paris//2000.11.13
/en/tournaments/stockholm/429/overview,Stockholm,2000.11.20,32,Indoor,Hard,"$800,000",stockholm//2000.11.20
/en/tournaments/brighton/620/overview,Brighton,2000.11.20,32,Indoor,Hard,"$400,000",brighton//2000.11.20
/en/tournaments/tennis-masters-cup/605/overview,tennis-masters-cup,2000.11.27,8,Indoor,Hard,"$3,700,000",tennis masters cup//2000.11.27
/en/tournaments/doha/451/overview,Doha,2001.01.01,32,Outdoor,Hard,"$1,000,000",doha//2001.01.01
/en/tournaments/chennai/891/overview,Chennai,2001.01.01,32,Outdoor,Hard,"$400,000",chennai//2001.01.01
/en/tournaments/adelaide/7308/overview,Adelaide,2001.01.01,32,Outdoor,Hard,"$375,000",adelaide//2001.01.01
/en/tournaments/sydney/338/overview,Sydney,2001.01.08,32,Outdoor,Hard,"$400,000",sydney//2001.01.08
/en/tournaments/auckland/301/overview,Auckland,2001.01.08,32,Outdoor,Hard,"$375,000",auckland//2001.01.08
/en/tournaments/australian-open/580/overview,Melbourne,2001.01.15,128,Outdoor,Hard,"$3,568,313",melbourne//2001.01.15
/en/tournaments/bogota/359/overview,Bogota,2001.01.28,32,Outdoor,Clay,"$375,000",bogota//2001.01.28
/en/tournaments/milan/408/overview,Milan,2001.01.29,32,Indoor,Carpet,"$400,000",milan//2001.01.29
/en/tournaments/marseille/496/overview,Marseille,2001.02.12,32,Indoor,Hard,"$500,000",marseille//2001.02.12
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2001.02.12,32,Outdoor,Clay,"$375,000",vina del mar//2001.02.12
/en/tournaments/copenhagen/481/overview,Copenhagen,2001.02.12,32,Indoor,Hard,"$350,000",copenhagen//2001.02.12
/en/tournaments/rotterdam/407/overview,Rotterdam,2001.02.19,32,Indoor,Hard,"$850,000",rotterdam//2001.02.19
/en/tournaments/memphis/402/overview,Memphis,2001.02.19,48,Indoor,Hard,"$800,000",memphis//2001.02.19
/en/tournaments/buenos-aires/506/overview,Buenos Aires,2001.02.19,32,Outdoor,Clay,"$600,000",buenos aires//2001.02.19
/en/tournaments/san-jose/424/overview,San Jose,2001.02.26,32,Indoor,Hard,"$400,000",san jose//2001.02.26
/en/tournaments/dubai/495/overview,Dubai,2001.02.26,32,Outdoor,Hard,"$1,000,000",dubai//2001.02.26
/en/tournaments/acapulco/807/overview,Acapulco,2001.02.26,32,Outdoor,Clay,"$800,000",acapulco//2001.02.26
/en/tournaments/scottsdale/433/overview,Scottsdale,2001.03.05,32,Outdoor,Hard,"$400,000",scottsdale//2001.03.05
/en/tournaments/delray-beach/499/overview,Delray Beach,2001.03.05,32,Outdoor,Hard,"$350,000",delray beach//2001.03.05
/en/tournaments/indian-wells/404/overview,Indian Wells,2001.03.12,64,Outdoor,Hard,"$2,950,000",indian wells//2001.03.12
/en/tournaments/miami/403/overview,Miami,2001.03.19,96,Outdoor,Hard,"$3,400,000",miami//2001.03.19
/en/tournaments/estoril/468/overview,Estoril,2001.04.09,32,Outdoor,Clay,"$625,000",estoril//2001.04.09
/en/tournaments/casablanca/360/overview,Casablanca,2001.04.09,32,Outdoor,Clay,"$350,000",casablanca//2001.04.09
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2001.04.16,64,Outdoor,Clay,"$2,950,000",monte carlo//2001.04.16
/en/tournaments/atlanta/409/overview,Atlanta,2001.04.23,32,Outdoor,Clay,"$400,000",atlanta//2001.04.23
/en/tournaments/barcelona/425/overview,Barcelona,2001.04.23,56,Outdoor,Clay,"$1,000,000",barcelona//2001.04.23
/en/tournaments/mallorca/7306/overview,Mallorca,2001.04.30,32,Outdoor,Clay,"$500,000",mallorca//2001.04.30
/en/tournaments/munich/308/overview,Munich,2001.04.30,32,Outdoor,Clay,"$400,000",munich//2001.04.30
/en/tournaments/houston/717/overview,Houston,2001.04.30,32,Outdoor,Clay,"$350,000",houston//2001.04.30
/en/tournaments/rome/416/overview,Rome,2001.05.07,64,Outdoor,Clay,"$2,950,000",rome//2001.05.07
/en/tournaments/hamburg/414/overview,Hamburg,2001.05.14,64,Outdoor,Clay,"$2,950,000",hamburg//2001.05.14
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2001.05.21,64,Outdoor,Clay,"$1,900,000",dusseldorf//2001.05.21
/en/tournaments/st-polten/306/overview,St. Polten,2001.05.21,32,Outdoor,Clay,"$425,000",st. polten//2001.05.21
/en/tournaments/roland-garros/520/overview,Paris,2001.05.28,128,Outdoor,Clay,"$4,700,806",paris//2001.05.28
/en/tournaments/halle/500/overview,Halle,2001.06.11,32,Outdoor,Grass,"$1,000,000",halle//2001.06.11
/en/tournaments/london/311/overview,London,2001.06.11,56,Outdoor,Grass,"$800,000",london//2001.06.11
/en/tournaments/nottingham/741/overview,Nottingham,2001.06.18,32,Outdoor,Grass,"$400,000",nottingham//2001.06.18
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,2001.06.18,32,Outdoor,Grass,"$400,000",s hertogenbosch//2001.06.18
/en/tournaments/wimbledon/540/overview,London,2001.06.25,128,Outdoor,Grass,"$5,476,164",london//2001.06.25
/en/tournaments/gstaad/314/overview,Gstaad,2001.07.09,32,Outdoor,Clay,"$600,000",gstaad//2001.07.09
/en/tournaments/bastad/316/overview,Bastad,2001.07.09,32,Outdoor,Clay,"$400,000",bastad//2001.07.09
/en/tournaments/newport/315/overview,Newport,2001.07.09,32,Outdoor,Grass,"$400,000",newport//2001.07.09
/en/tournaments/stuttgart/321/overview,Stuttgart,2001.07.16,48,Outdoor,Clay,"$800,000",stuttgart//2001.07.16
/en/tournaments/amsterdam/317/overview,Amsterdam,2001.07.16,32,Outdoor,Clay,"$400,000",amsterdam//2001.07.16
/en/tournaments/umag/439/overview,Umag,2001.07.16,32,Outdoor,Clay,"$400,000",umag//2001.07.16
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2001.07.23,48,Outdoor,Clay,"$900,000",kitzbuhel//2001.07.23
/en/tournaments/los-angeles/423/overview,Los Angeles,2001.07.23,32,Outdoor,Hard,"$400,000",los angeles//2001.07.23
/en/tournaments/sopot/475/overview,Sopot,2001.07.23,32,Outdoor,Clay,"$400,000",sopot//2001.07.23
/en/tournaments/montreal/421/overview,Montreal,2001.07.30,64,Outdoor,Hard,"$2,950,000",montreal//2001.07.30
/en/tournaments/cincinnati/422/overview,Cincinnati,2001.08.06,64,Outdoor,Hard,"$2,950,000",cincinnati//2001.08.06
/en/tournaments/indianapolis/419/overview,Indianapolis,2001.08.13,56,Outdoor,Hard,"$800,000",indianapless//2001.08.13
/en/tournaments/washington/418/overview,Washington,2001.08.13,56,Outdoor,Hard,"$800,000",washington//2001.08.13
/en/tournaments/long-island/441/overview,Long Island,2001.08.20,32,Outdoor,Hard,"$415,200",long island//2001.08.20
/en/tournaments/us-open/560/overview,New York,2001.08.27,128,Outdoor,Hard,"$6,578,000",new york//2001.08.27
/en/tournaments/tashkent/73/overview,Tashkent,2001.09.10,32,Outdoor,Hard,"$550,000",tashkent//2001.09.10
/en/tournaments/bucharest/773/overview,Bucharest,2001.09.10,32,Outdoor,Clay,"$400,000",bucharest//2001.09.10
/en/tournaments/sao-paulo/533/overview,Sao Paulo,2001.09.10,32,Outdoor,Hard,"$375,000",sao paulo//2001.09.10
/en/tournaments/shanghai/890/overview,Shanghai,2001.09.17,32,Outdoor,Hard,"$400,000",shanghai//2001.09.17
/en/tournaments/hong-kong/336/overview,Hong Kong,2001.09.24,32,Outdoor,Hard,"$400,000",hong kong//2001.09.24
/en/tournaments/palermo/325/overview,Palermo,2001.09.24,32,Outdoor,Clay,"$400,000",palermo//2001.09.24
/en/tournaments/moscow/438/overview,Moscow,2001.10.01,32,Indoor,Carpet,"$1,000,000",moscow//2001.10.01
/en/tournaments/tokyo/329/overview,Tokyo,2001.10.01,56,Outdoor,Hard,"$800,000",tokyo//2001.10.01
/en/tournaments/lyon/7309/overview,Lyon,2001.10.08,32,Indoor,Carpet,"$800,000",lyon//2001.10.08
/en/tournaments/vienna/337/overview,Vienna,2001.10.08,32,Indoor,Hard,"$800,000",vienna//2001.10.08
/en/tournaments/stuttgart/357/overview,Stuttgart,2001.10.15,48,Indoor,Hard,"$2,950,000",stuttgart//2001.10.15
/en/tournaments/basel/328/overview,Basel,2001.10.22,32,Indoor,Carpet,"$1,000,000",basel//2001.10.22
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2001.10.22,32,Indoor,Hard,"$800,000",st. petersburg//2001.10.22
/en/tournaments/stockholm/429/overview,Stockholm,2001.10.22,32,Indoor,Hard,"$800,000",stockholm//2001.10.22
/en/tournaments/paris/352/overview,Paris,2001.10.29,48,Indoor,Carpet,"$2,950,000",paris//2001.10.29
/en/tournaments/tennis-masters-cup/605/overview,tennis-masters-cup,2001.11.12,8,Indoor,Hard,"$3,700,000",tennis masters cup//2001.11.12
/en/tournaments/doha/451/overview,Doha,2001.12.31,32,Outdoor,Hard,"$1,000,000",doha//2001.12.31
/en/tournaments/chennai/891/overview,Chennai,2001.12.31,32,Outdoor,Hard,"$400,000",chennai//2001.12.31
/en/tournaments/adelaide/7308/overview,Adelaide,2001.12.31,32,Outdoor,Hard,"$357,000",adelaide//2001.12.31
/en/tournaments/sydney/338/overview,Sydney,2002.01.07,32,Outdoor,Hard,"$381,000",sydney//2002.01.07
/en/tournaments/auckland/301/overview,Auckland,2002.01.07,32,Outdoor,Hard,"$357,000",auckland//2002.01.07
/en/tournaments/australian-open/580/overview,Melbourne,2002.01.14,128,Outdoor,Hard,"$3,927,210",melbourne//2002.01.14
/en/tournaments/milan/408/overview,Milan,2002.01.28,32,Indoor,Carpet,"$381,000",milan//2002.01.28
/en/tournaments/marseille/496/overview,Marseille,2002.02.11,32,Indoor,Hard,"$476,000",marseille//2002.02.11
/en/tournaments/copenhagen/481/overview,Copenhagen,2002.02.11,32,Indoor,Hard,"$381,000",copenhagen//2002.02.11
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2002.02.11,32,Outdoor,Clay,"$381,000",vina del mar//2002.02.11
/en/tournaments/rotterdam/407/overview,Rotterdam,2002.02.18,32,Indoor,Hard,"$738,000",rotterdam//2002.02.18
/en/tournaments/memphis/402/overview,Memphis,2002.02.18,32,Indoor,Hard,"$725,000",memphis//2002.02.18
