url,tournament_name,tournament_date,number_players,indoor_outdoor,surface,prize_money
/en/tournaments/hong-kong/336/overview,Hong Kong,1994.04.11,32,Outdoor,Hard,"$320,000"
/en/tournaments/birmingham/717/overview,Birmingham,1994.04.11,32,Outdoor,Clay,"$313,750"
/en/tournaments/nice/6120/overview,Nice,1994.04.11,32,Outdoor,Clay,"$313,750"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1994.04.18,64,Outdoor,Clay,"$1,720,000"
/en/tournaments/seoul/434/overview,Seoul,1994.04.18,32,Outdoor,Hard,"$213,750"
/en/tournaments/madrid/309/overview,Madrid,1994.04.25,32,Outdoor,Clay,"$800,000"
/en/tournaments/munich/308/overview,Munich,1994.04.25,32,Outdoor,Clay,"$425,000"
/en/tournaments/atlanta/409/overview,Atlanta,1994.04.25,32,Outdoor,Clay,"$313,750"
/en/tournaments/hamburg/414/overview,Hamburg,1994.05.02,56,Outdoor,Clay,"$1,720,000"
/en/tournaments/pinehurst/436/overview,Pinehurst,1994.05.02,32,Outdoor,Clay,"$313,750"
/en/tournaments/rome/416/overview,Rome,1994.05.09,64,Outdoor,Clay,"$2,000,000"
/en/tournaments/coral-springs/499/overview,Coral Springs,1994.05.09,32,Outdoor,Clay,"$240,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1994.05.16,32,Outdoor,Clay,"$1,750,000"
/en/tournaments/bologna/312/overview,Bologna,1994.05.16,32,Outdoor,Clay,"$313,750"
/en/tournaments/roland-garros/520/overview,Paris,1994.05.23,128,Outdoor,Clay,
/en/tournaments/london/311/overview,London,1994.06.06,56,Outdoor,Grass,"$625,000"
/en/tournaments/florence/310/overview,Florence,1994.06.06,32,Outdoor,Clay,"$313,750"
/en/tournaments/rosmalen/440/overview,Rosmalen,1994.06.06,32,Outdoor,Grass,"$313,750"
/en/tournaments/halle/500/overview,Halle,1994.06.13,32,Outdoor,Grass,"$525,000"
/en/tournaments/st-polten/306/overview,St. Polten,1994.06.13,32,Outdoor,Clay,"$325,000"
/en/tournaments/manchester/7310/overview,Manchester,1994.06.13,32,Outdoor,Grass,"$315,000"
/en/tournaments/wimbledon/540/overview,London,1994.06.20,128,Outdoor,Grass,"$3,920,625"
/en/tournaments/gstaad/314/overview,Gstaad,1994.07.04,32,Outdoor,Clay,"$475,000"
/en/tournaments/bastad/316/overview,Bastad,1994.07.04,32,Outdoor,Clay,"$313,750"
/en/tournaments/newport/315/overview,Newport,1994.07.04,32,Outdoor,Grass,"$240,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,1994.07.18,48,Outdoor,Clay,"$1,040,000"
/en/tournaments/washington/418/overview,Washington,1994.07.18,56,Outdoor,Hard,"$650,000"
/en/tournaments/toronto/421/overview,Toronto,1994.07.25,56,Outdoor,Hard,"$1,720,000"
/en/tournaments/hilversum/317/overview,Hilversum,1994.07.25,32,Outdoor,Clay,"$300,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1994.08.01,48,Outdoor,Clay,"$400,000"
/en/tournaments/prague/379/overview,Prague,1994.08.01,32,Outdoor,Clay,"$365,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,1994.08.01,32,Outdoor,Hard,"$313,750"
/en/tournaments/cincinnati/422/overview,Cincinnati,1994.08.08,56,Outdoor,Hard,"$1,720,000"
/en/tournaments/san-marino/475/overview,San Marino,1994.08.08,32,Outdoor,Clay,"$300,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,1994.08.15,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/new-haven/420/overview,New Haven,1994.08.15,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/umag/439/overview,Umag,1994.08.22,32,Outdoor,Clay,"$400,000"
/en/tournaments/long-island/441/overview,Long Island,1994.08.22,32,Outdoor,Hard,"$313,750"
/en/tournaments/schenectady/224/overview,Schenectady,1994.08.22,32,Outdoor,Hard,"$313,750"
/en/tournaments/us-open/560/overview,New York,1994.08.29,128,Outdoor,Hard,
/en/tournaments/bucharest/773/overview,Bucharest,1994.09.12,32,Outdoor,Clay,"$550,000"
/en/tournaments/bordeaux/323/overview,Bordeaux,1994.09.12,32,Outdoor,Hard,"$400,000"
/en/tournaments/bogota/359/overview,Bogota,1994.09.12,32,Outdoor,Clay,"$313,750"
/en/tournaments/basel/328/overview,Basel,1994.09.26,32,Indoor,Hard,"$800,000"
/en/tournaments/kuala-lumpur/326/overview,Kuala Lumpur,1994.09.26,32,Indoor,Carpet,"$400,000"
/en/tournaments/palermo/325/overview,Palermo,1994.09.26,32,Outdoor,Clay,"$315,000"
/en/tournaments/sydney/427/overview,Sydney,1994.10.03,32,Indoor,Hard,"$1,020,000"
/en/tournaments/toulouse/327/overview,Toulouse,1994.10.03,32,Indoor,Hard,"$400,000"
/en/tournaments/athens/367/overview,Athens,1994.10.03,32,Outdoor,Clay,"$213,750"
/en/tournaments/tokyo/428/overview,Tokyo,1994.10.10,48,Indoor,Carpet,"$1,020,000"
/en/tournaments/ostrava/348/overview,Ostrava,1994.10.10,32,Indoor,Carpet,"$315,000"
/en/tournaments/tel-aviv/330/overview,Tel Aviv,1994.10.10,32,Outdoor,Hard,"$275,000"
/en/tournaments/lyon/7309/overview,Lyon,1994.10.17,32,Indoor,Carpet,"$600,000"
/en/tournaments/vienna/337/overview,Vienna,1994.10.17,32,Indoor,Carpet,"$400,000"
/en/tournaments/beijing/7307/overview,Beijing,1994.10.17,32,Indoor,Carpet,"$320,000"
/en/tournaments/stockholm/429/overview,Stockholm,1994.10.24,48,Indoor,Carpet,"$1,720,000"
/en/tournaments/santiago/8996/overview,Santiago,1994.10.24,32,Outdoor,Clay,"$213,750"
/en/tournaments/paris/352/overview,Paris,1994.10.31,48,Indoor,Carpet,"$2,250,000"
/en/tournaments/montevideo/544/overview,Montevideo,1994.10.31,32,Outdoor,Clay,"$213,750"
/en/tournaments/antwerp/430/overview,Antwerp,1994.11.07,32,Indoor,Carpet,"$1,125,000"
/en/tournaments/moscow/438/overview,Moscow,1994.11.07,32,Indoor,Carpet,"$1,125,000"
/en/tournaments/buenos-aires/7304/overview,Buenos Aires,1994.11.07,32,Outdoor,Clay,"$313,750"
/en/tournaments/atp-tour-world-championship/605/overview,,1994.11.15,8,Indoor,Carpet,"$3,000,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,"Jakarta, Indonesia",1994.11.23,0,Indoor,Hard,"$1,300,000"
/en/tournaments/munich/604/overview,"Munich, Germany",1994.12.06,16,Indoor,Carpet,"$6,000,000"
/en/tournaments/doha/451/overview,Doha,1995.01.02,32,Outdoor,Hard,"$625,000"
/en/tournaments/adelaide/7308/overview,Adelaide,1995.01.02,32,Outdoor,Hard,"$328,000"
/en/tournaments/auckland/301/overview,Auckland,1995.01.09,32,Outdoor,Hard,"$328,000"
/en/tournaments/jakarta/494/overview,Jakarta,1995.01.09,32,Outdoor,Hard,"$328,000"
/en/tournaments/sydney/338/overview,Sydney,1995.01.09,32,Outdoor,Hard,"$328,000"
/en/tournaments/australian-open/580/overview,Melbourne,1995.01.16,128,Outdoor,Hard,
/en/tournaments/dubai/495/overview,Dubai,1995.02.06,32,Outdoor,Hard,"$1,039,250"
/en/tournaments/marseille/496/overview,Marseille,1995.02.06,32,Indoor,Carpet,"$539,250"
/en/tournaments/san-jose/424/overview,San Jose,1995.02.06,32,Indoor,Hard,"$328,000"
/en/tournaments/milan/408/overview,Milan,1995.02.13,32,Indoor,Carpet,"$814,250"
/en/tournaments/memphis/402/overview,Memphis,1995.02.13,48,Indoor,Hard,"$808,000"
/en/tournaments/stuttgart/357/overview,Stuttgart,1995.02.20,32,Indoor,Carpet,"$2,250,000"
/en/tournaments/philadelphia/401/overview,Philadelphia,1995.02.20,32,Indoor,Carpet,"$714,250"
/en/tournaments/rotterdam/407/overview,Rotterdam,1995.02.27,32,Indoor,Carpet,"$600,000"
/en/tournaments/mexico-city/807/overview,Mexico City,1995.02.27,32,Outdoor,Clay,"$330,000"
/en/tournaments/scottsdale/433/overview,Scottsdale,1995.02.27,32,Outdoor,Hard,"$328,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,1995.03.06,56,Outdoor,Hard,"$1,800,000"
/en/tournaments/copenhagen/481/overview,Copenhagen,1995.03.06,32,Indoor,Carpet,"$228,000"
/en/tournaments/miami/403/overview,Miami,1995.03.13,96,Outdoor,Hard,"$2,500,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,1995.03.13,32,Indoor,Carpet,"$325,000"
/en/tournaments/casablanca/360/overview,Casablanca,1995.03.20,32,Outdoor,Clay,"$228,000"
/en/tournaments/estoril/468/overview,Estoril,1995.04.03,32,Outdoor,Clay,"$575,000"
/en/tournaments/johannesburg/6815/overview,Johannesburg,1995.04.03,32,Outdoor,Hard,"$328,000"
/en/tournaments/tokyo/329/overview,Tokyo,1995.04.10,56,Outdoor,Hard,"$1,060,000"
/en/tournaments/barcelona/425/overview,Barcelona,1995.04.10,56,Outdoor,Clay,"$900,000"
/en/tournaments/bermuda/436/overview,Bermuda,1995.04.17,32,Outdoor,Clay,"$328,000"
/en/tournaments/hong-kong/336/overview,Hong Kong,1995.04.17,32,Outdoor,Hard,"$328,000"
/en/tournaments/nice/6120/overview,Nice,1995.04.17,32,Outdoor,Clay,"$328,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1995.04.24,56,Outdoor,Clay,"$1,795,000"
/en/tournaments/seoul/434/overview,Seoul,1995.04.24,32,Outdoor,Hard,"$228,000"
/en/tournaments/atlanta/409/overview,Atlanta,1995.05.01,32,Outdoor,Clay,"$425,000"
/en/tournaments/munich/308/overview,Munich,1995.05.01,32,Outdoor,Clay,"$425,000"
/en/tournaments/hamburg/414/overview,Hamburg,1995.05.08,56,Outdoor,Clay,"$1,795,000"
/en/tournaments/pinehurst/717/overview,Pinehurst,1995.05.08,32,Outdoor,Clay,"$289,250"
/en/tournaments/rome/416/overview,Rome,1995.05.15,64,Outdoor,Clay,"$2,000,000"
/en/tournaments/coral-springs/499/overview,Coral Springs,1995.05.15,32,Outdoor,Clay,"$255,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1995.05.22,32,Outdoor,Clay,"$1,800,000"
/en/tournaments/bologna/312/overview,Bologna,1995.05.22,32,Outdoor,Clay,"$328,000"
/en/tournaments/roland-garros/520/overview,Paris,1995.05.29,128,Outdoor,Clay,
/en/tournaments/london/311/overview,London,1995.06.12,56,Outdoor,Grass,"$625,000"
/en/tournaments/porto/310/overview,Porto,1995.06.12,32,Outdoor,Clay,"$328,000"
/en/tournaments/rosmalen/440/overview,Rosmalen,1995.06.12,32,Outdoor,Grass,"$328,000"
/en/tournaments/halle/500/overview,Halle,1995.06.19,32,Outdoor,Grass,"$725,000"
/en/tournaments/st-polten/306/overview,St. Polten,1995.06.19,32,Outdoor,Clay,"$375,000"
/en/tournaments/nottingham/741/overview,Nottingham,1995.06.19,32,Outdoor,Grass,"$328,000"
/en/tournaments/wimbledon/540/overview,London,1995.06.26,128,Outdoor,Grass,
/en/tournaments/gstaad/314/overview,Gstaad,1995.07.10,32,Outdoor,Clay,"$550,000"
/en/tournaments/bastad/316/overview,Bastad,1995.07.10,32,Outdoor,Clay,"$328,000"
/en/tournaments/newport/315/overview,Newport,1995.07.10,32,Outdoor,Grass,"$255,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,1995.07.17,48,Outdoor,Clay,"$1,040,000"
/en/tournaments/washington/418/overview,Washington,1995.07.17,56,Outdoor,Hard,"$675,000"
/en/tournaments/montreal/421/overview,Montreal,1995.07.24,56,Outdoor,Hard,"$1,795,000"
/en/tournaments/amsterdam/317/overview,Amsterdam,1995.07.24,32,Outdoor,Clay,"$500,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1995.07.31,48,Outdoor,Clay,"$425,000"
/en/tournaments/prague/379/overview,Prague,1995.07.31,32,Outdoor,Clay,"$365,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,1995.07.31,32,Outdoor,Hard,"$328,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,1995.08.07,56,Outdoor,Hard,"$1,795,000"
/en/tournaments/san-marino/475/overview,San Marino,1995.08.07,32,Outdoor,Clay,"$300,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,1995.08.14,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/new-haven/420/overview,New Haven,1995.08.14,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/umag/439/overview,Umag,1995.08.21,32,Outdoor,Clay,"$400,000"
/en/tournaments/long-island/441/overview,Long Island,1995.08.21,32,Outdoor,Hard,"$328,000"
/en/tournaments/us-open/560/overview,New York,1995.08.28,128,Outdoor,Hard,
/en/tournaments/bucharest/773/overview,Bucharest,1995.09.11,32,Outdoor,Clay,"$1,375,000"
/en/tournaments/bordeaux/323/overview,Bordeaux,1995.09.11,32,Outdoor,Hard,"$400,000"
/en/tournaments/bogota/359/overview,Bogota,1995.09.11,32,Outdoor,Clay,"$328,000"
/en/tournaments/basel/328/overview,Basel,1995.09.25,32,Indoor,Hard,"$1,000,000"
/en/tournaments/palermo/325/overview,Palermo,1995.09.25,32,Outdoor,Clay,"$328,000"
/en/tournaments/kuala-lumpur/326/overview,Kuala Lumpur,1995.10.02,32,Indoor,Carpet,"$414,250"
/en/tournaments/toulouse/327/overview,Toulouse,1995.10.02,32,Indoor,Hard,"$400,000"
/en/tournaments/valencia/7306/overview,Valencia,1995.10.02,32,Outdoor,Clay,"$228,000"
/en/tournaments/tokyo/428/overview,Tokyo,1995.10.09,48,Indoor,Carpet,"$1,020,000"
/en/tournaments/ostrava/348/overview,Ostrava,1995.10.09,32,Indoor,Carpet,"$400,000"
/en/tournaments/tel-aviv/330/overview,Tel Aviv,1995.10.09,32,Outdoor,Hard,"$275,000"
/en/tournaments/lyon/7309/overview,Lyon,1995.10.16,32,Indoor,Carpet,"$600,000"
/en/tournaments/vienna/337/overview,Vienna,1995.10.16,32,Indoor,Carpet,"$490,000"
/en/tournaments/beijing/7307/overview,Beijing,1995.10.16,32,Indoor,Carpet,"$328,000"
/en/tournaments/essen/430/overview,Essen,1995.10.23,48,Indoor,Carpet,"$2,094,000"
/en/tournaments/santiago/8996/overview,Santiago,1995.10.23,32,Outdoor,Clay,"$228,750"
/en/tournaments/paris/352/overview,Paris,1995.10.30,48,Indoor,Carpet,"$2,250,000"
/en/tournaments/montevideo/544/overview,Montevideo,1995.10.30,32,Outdoor,Clay,"$228,000"
/en/tournaments/moscow/438/overview,Moscow,1995.11.06,32,Indoor,Carpet,"$1,125,000"
/en/tournaments/stockholm/429/overview,Stockholm,1995.11.06,32,Indoor,Hard,"$825,000"
/en/tournaments/buenos-aires/7304/overview,Buenos Aires,1995.11.06,32,Outdoor,Clay,"$328,000"
/en/tournaments/atp-tour-world-championship/605/overview,Frankfurt,1995.11.14,9,Indoor,Carpet,"$3,300,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,"Eindhoven, Netherlands",1995.11.21,0,Indoor,Carpet,"$1,400,000"
/en/tournaments/munich/604/overview,"Munich, Germany",1995.12.05,16,Indoor,Carpet,"$6,000,000"
/en/tournaments/doha/451/overview,Doha,1996.01.01,32,Outdoor,Hard,"$625,000"
/en/tournaments/adelaide/7308/overview,Adelaide,1996.01.01,32,Outdoor,Hard,"$328,000"
/en/tournaments/auckland/301/overview,Auckland,1996.01.08,32,Outdoor,Hard,"$328,000"
/en/tournaments/jakarta/494/overview,Jakarta,1996.01.08,32,Outdoor,Hard,"$328,000"
/en/tournaments/sydney/338/overview,Sydney,1996.01.08,32,Outdoor,Hard,"$328,000"
/en/tournaments/australian-open/580/overview,Melbourne,1996.01.15,128,Outdoor,Hard,
/en/tournaments/zagreb/7301/overview,Zagreb,1996.01.29,32,Indoor,Carpet,"$400,000"
/en/tournaments/shanghai/890/overview,Shanghai,1996.01.29,32,Indoor,Carpet,"$330,000"
/en/tournaments/dubai/495/overview,Dubai,1996.02.12,32,Outdoor,Hard,"$1,039,250"
/en/tournaments/marseille/496/overview,Marseille,1996.02.12,32,Indoor,Hard,"$539,250"
/en/tournaments/san-jose/424/overview,San Jose,1996.02.12,32,Indoor,Hard,"$328,000"
/en/tournaments/antwerp/430/overview,Antwerp,1996.02.19,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/memphis/402/overview,Memphis,1996.02.19,48,Indoor,Hard,"$808,000"
/en/tournaments/milan/408/overview,Milan,1996.02.26,32,Indoor,Carpet,"$814,250"
/en/tournaments/philadelphia/401/overview,Philadelphia,1996.02.26,32,Indoor,Carpet,"$714,250"
/en/tournaments/rotterdam/407/overview,Rotterdam,1996.03.04,32,Indoor,Carpet,"$750,000"
/en/tournaments/mexico-city/807/overview,Mexico City,1996.03.04,32,Outdoor,Clay,"$330,000"
/en/tournaments/scottsdale/433/overview,Scottsdale,1996.03.04,32,Outdoor,Hard,"$328,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,1996.03.11,56,Outdoor,Hard,"$2,200,000"
/en/tournaments/copenhagen/481/overview,Copenhagen,1996.03.11,32,Indoor,Carpet,"$228,000"
/en/tournaments/miami/403/overview,Miami,1996.03.18,96,Outdoor,Hard,"$2,550,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,1996.03.18,32,Indoor,Carpet,"$325,000"
/en/tournaments/casablanca/360/overview,Casablanca,1996.03.25,32,Outdoor,Clay,"$228,000"
/en/tournaments/estoril/468/overview,Estoril,1996.04.08,32,Outdoor,Clay,"$625,000"
/en/tournaments/new-delhi/891/overview,New Delhi,1996.04.08,32,Outdoor,Hard,"$430,000"
/en/tournaments/hong-kong/336/overview,Hong Kong,1996.04.08,32,Outdoor,Hard,"$328,000"
/en/tournaments/tokyo/329/overview,Tokyo,1996.04.15,56,Outdoor,Hard,"$1,060,000"
/en/tournaments/barcelona/425/overview,Barcelona,1996.04.15,56,Outdoor,Clay,"$925,000"
/en/tournaments/bermuda/436/overview,Bermuda,1996.04.15,32,Outdoor,Clay,"$328,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1996.04.22,56,Outdoor,Clay,"$2,200,000"
/en/tournaments/seoul/434/overview,Seoul,1996.04.22,32,Outdoor,Hard,"$228,000"
/en/tournaments/munich/308/overview,Munich,1996.04.29,32,Outdoor,Clay,"$425,000"
/en/tournaments/prague/379/overview,Prague,1996.04.29,32,Outdoor,Clay,"$365,000"
/en/tournaments/atlanta/409/overview,Atlanta,1996.04.29,32,Outdoor,Clay,"$328,000"
/en/tournaments/hamburg/414/overview,Hamburg,1996.05.06,56,Outdoor,Clay,"$2,200,000"
/en/tournaments/pinehurst/717/overview,Pinehurst,1996.05.06,32,Outdoor,Clay,"$289,250"
/en/tournaments/rome/416/overview,Rome,1996.05.13,64,Outdoor,Clay,"$2,200,000"
/en/tournaments/coral-springs/499/overview,Coral Springs,1996.05.13,32,Outdoor,Clay,"$270,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1996.05.20,32,Outdoor,Clay,"$1,900,000"
/en/tournaments/st-polten/306/overview,St. Polten,1996.05.20,32,Outdoor,Clay,"$425,000"
/en/tournaments/roland-garros/520/overview,Paris,1996.05.27,128,Outdoor,Clay,
/en/tournaments/london/311/overview,London,1996.06.10,56,Outdoor,Grass,"$700,000"
/en/tournaments/rosmalen/440/overview,Rosmalen,1996.06.10,32,Outdoor,Grass,"$500,000"
/en/tournaments/porto/310/overview,Porto,1996.06.10,32,Outdoor,Clay,"$425,000"
/en/tournaments/halle/500/overview,Halle,1996.06.17,32,Outdoor,Grass,"$900,000"
/en/tournaments/bologna/312/overview,Bologna,1996.06.17,32,Outdoor,Clay,"$328,000"
/en/tournaments/nottingham/741/overview,Nottingham,1996.06.17,32,Outdoor,Grass,"$328,000"
/en/tournaments/wimbledon/540/overview,London,1996.06.24,128,Outdoor,Grass,
/en/tournaments/gstaad/314/overview,Gstaad,1996.07.08,32,Outdoor,Clay,"$550,000"
/en/tournaments/bastad/316/overview,Bastad,1996.07.08,32,Outdoor,Clay,"$328,000"
/en/tournaments/newport/315/overview,Newport,1996.07.08,32,Outdoor,Grass,"$255,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,1996.07.15,48,Outdoor,Clay,"$1,040,000"
/en/tournaments/washington/418/overview,Washington,1996.07.15,56,Outdoor,Hard,"$675,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1996.07.22,48,Outdoor,Clay,"$425,000"
/en/tournaments/atlanta/96/overview,Atlanta,1996.07.22,64,Outdoor,Hard,
/en/tournaments/amsterdam/317/overview,Amsterdam,1996.07.29,32,Outdoor,Clay,"$500,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,1996.07.29,32,Outdoor,Hard,"$328,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,1996.08.05,56,Outdoor,Hard,"$2,200,000"
/en/tournaments/san-marino/475/overview,San Marino,1996.08.05,32,Outdoor,Clay,"$300,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,1996.08.12,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/new-haven/420/overview,New Haven,1996.08.12,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/umag/439/overview,Umag,1996.08.12,32,Outdoor,Clay,"$400,000"
/en/tournaments/toronto/421/overview,Toronto,1996.08.19,56,Outdoor,Hard,"$2,000,000"
/en/tournaments/long-island/441/overview,Long Island,1996.08.19,32,Outdoor,Hard,"$250,000"
/en/tournaments/us-open/560/overview,New York,1996.08.26,128,Outdoor,Hard,
/en/tournaments/bucharest/773/overview,Bucharest,1996.09.09,32,Outdoor,Clay,"$500,000"
/en/tournaments/bournemouth/620/overview,Bournemouth,1996.09.09,32,Outdoor,Clay,"$400,000"
/en/tournaments/bogota/359/overview,Bogota,1996.09.09,32,Outdoor,Clay,"$328,000"
/en/tournaments/basel/328/overview,Basel,1996.09.23,32,Indoor,Hard,"$1,000,000"
/en/tournaments/palermo/325/overview,Palermo,1996.09.23,32,Outdoor,Clay,"$328,000"
/en/tournaments/lyon/7309/overview,Lyon,1996.09.30,32,Indoor,Carpet,"$750,000"
/en/tournaments/singapore/326/overview,Singapore,1996.09.30,32,Indoor,Carpet,"$414,250"
/en/tournaments/marbella/7306/overview,Marbella,1996.09.30,32,Outdoor,Clay,"$328,000"
/en/tournaments/vienna/337/overview,Vienna,1996.10.07,32,Indoor,Carpet,"$800,000"
/en/tournaments/beijing/7307/overview,Beijing,1996.10.07,32,Indoor,Carpet,"$328,000"
/en/tournaments/ostrava/348/overview,Ostrava,1996.10.14,32,Indoor,Carpet,"$475,000"
/en/tournaments/toulouse/327/overview,Toulouse,1996.10.14,32,Indoor,Hard,"$400,000"
/en/tournaments/tel-aviv/330/overview,Tel Aviv,1996.10.14,32,Outdoor,Hard,"$328,000"
/en/tournaments/stuttgart/357/overview,Stuttgart,1996.10.21,48,Indoor,Carpet,"$2,200,000"
/en/tournaments/paris/352/overview,Paris,1996.10.28,48,Indoor,Carpet,"$2,550,000"
/en/tournaments/moscow/438/overview,Moscow,1996.11.04,32,Indoor,Carpet,"$1,150,000"
/en/tournaments/stockholm/429/overview,Stockholm,1996.11.04,32,Indoor,Hard,"$825,000"
/en/tournaments/santiago/8996/overview,Santiago,1996.11.04,32,Outdoor,Clay,"$228,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,"Hartford, United States",1996.11.11,0,Indoor,Carpet,"$500,000"
/en/tournaments/atp-tour-world-championship/605/overview,,1996.11.19,9,Indoor,Carpet,"$3,300,000"
/en/tournaments/munich/604/overview,"Munich, Germany",1996.12.03,16,Indoor,Carpet,"$6,000,000"
/en/tournaments/doha/451/overview,Doha,1996.12.30,32,Outdoor,Hard,"$625,000"
/en/tournaments/adelaide/7308/overview,Adelaide,1996.12.30,32,Outdoor,Hard,"$328,000"
/en/tournaments/auckland/301/overview,Auckland,1997.01.06,32,Outdoor,Hard,"$328,000"
/en/tournaments/sydney/338/overview,Sydney,1997.01.06,32,Outdoor,Hard,"$328,000"
/en/tournaments/australian-open/580/overview,Melbourne,1997.01.13,128,Outdoor,Hard,"$3,538,866"
/en/tournaments/zagreb/7301/overview,Zagreb,1997.01.27,32,Indoor,Carpet,"$400,000"
/en/tournaments/shanghai/890/overview,Shanghai,1997.01.27,32,Indoor,Carpet,"$330,000"
